Movie,count,guest_ids,guest_names,movie_id
Waterhole #3,6,"[4307, 56444, 151517, 6577, 5563, 13568]","['Claude Akins', 'Robert Cornthwaite', 'Jim Boles', 'James Whitmore', 'James Coburn', 'Joan Blondell']",54011
Those Calloways,6,"[5833, 7303, 153713, 94764, 40203, 19400]","['Ed Wynn', 'Vera Miles', 'Paul Hartman', 'Philip Abbott', 'Russell Collins', 'Roy Roberts']",42779
Butch Cassidy and the Sundance Kid,6,"[34609, 5732, 8260, 9599, 104630, 4135]","['Paul Bryar', 'Henry Jones', 'Strother Martin', 'Cloris Leachman', 'Don Keefer', 'Robert Redford']",642
The Last Angry Man,6,"[97145, 14831, 18870, 55821, 85359, 106506]","['Paul Langton', 'David Wayne', 'Ned Glass', 'Luther Adler', 'Dan Tobin', 'Robert F. Simon']",126781
The Thrill of It All,6,"[29719, 151522, 153713, 40623, 113952, 153537]","['Edward Andrews', 'Burt Mustin', 'Paul Hartman', 'Hayden Rorke', 'Alice Pearce', 'Herbie Faye']",22233
Gunfight at the O.K. Corral,6,"[12313, 2097, 14573, 4965, 4078, 2778]","['Earl Holliman', 'Ted de Corsia', 'Martin Milner', 'Jack Elam', 'Lee Van Cleef', 'Dennis Hopper']",22201
"Run Silent, Run Deep",6,"[2652, 5251, 91707, 19435, 7167, 69934]","['Ken Lynch', 'Jack Warden', 'Mary LaRoche', 'H.M. Wynant', 'Don Rickles', 'Nick Cravat']",18784
The Big Combo,6,"[12313, 2097, 3090, 14508, 4078, 3343]","['Earl Holliman', 'Ted de Corsia', 'Richard Conte', 'John Hoyt', 'Lee Van Cleef', 'Jay Adler']",22342
Castle on the Hudson,5,"[14452, 1239954, 16523, 3262, 34448]","['Jerome Cowan', ""Pat O'Malley"", 'Burgess Meredith', 'James Flavin', 'Dick Wessel']",26376
The Stone Killer,5,"[1936, 151482, 120447, 4960, 51348]","['Martin Balsam', 'Byron Morrow', 'Walter Burke', 'Charles Bronson', 'David Sheiner']",26202
The Rhinemann Exchange,5,"[71781, 4307, 7505, 14508, 24554]","['Ben Wright', 'Claude Akins', 'Roddy McDowall', 'John Hoyt', 'John van Dreelen']",46399
The Desert Fox: The Story of Rommel,5,"[11027, 55821, 14508, 99461, 14564]","['Everett Sloane', 'Luther Adler', 'John Hoyt', 'Cedric Hardwicke', 'George Macready']",26205
The Monster that Challenged the World,5,"[1032088, 85409, 100944, 16764, 103503]","['Joseph Hamilton', 'Max Showalter', 'Ralph Moody', 'Charles Herbert', 'Milton Parsons']",53949
The Detective,5,"[5250, 78773, 8499, 13399, 3087]","['Jack Klugman', 'Horace McMahon', 'William Windom', 'Lloyd Bochner', 'Robert Duvall']",42636
Gunfight at Black Horses Canyon,5,"[4307, 15721, 27734, 95597, 21510]","['Claude Akins', 'Jon Lormer', 'Stafford Repp', 'Jack Ging', 'William Demarest']",140840
Melody Ranch,5,"[14452, 78773, 33178, 93624, 1263061]","['Jerome Cowan', 'Horace McMahon', 'George Chandler', 'Ray Teal', 'William Benedict']",199991
Column South,5,"[12355, 12422, 40185, 100944, 22091]","['Russell Johnson', 'Dennis Weaver', 'James Best', 'Ralph Moody', 'Robert Sterling']",164561
The Roaring Twenties,5,"[1239954, 5737, 34609, 3262, 34448]","[""Pat O'Malley"", 'Raymond Bailey', 'Paul Bryar', 'James Flavin', 'Dick Wessel']",37698
The Music Man,5,"[6159, 29579, 85409, 179384, 103503]","['Ron Howard', 'Charles Lane', 'Max Showalter', 'Pert Kelton', 'Milton Parsons']",13671
Them!,5,"[15992, 1749, 6463, 6577, 80206]","['William Schallert', 'Leonard Nimoy', 'Dub Taylor', 'James Whitmore', 'Richard Deacon']",11071
The Magnetic Monster,5,"[96722, 51230, 8260, 82747, 1263061]","['Byron Foulger', 'Michael Fox', 'Strother Martin', 'John Zaremba', 'William Benedict']",44692
Support Your Local Sheriff,5,"[120447, 5732, 4965, 18588, 83149]","['Walter Burke', 'Henry Jones', 'Jack Elam', 'Joan Hackett', 'Willis Bouchey']",11574
Gun Street,5,"[77136, 112935, 101479, 170804, 115550]","['John Clarke', 'Nesdon Booth', 'Jean Willes', 'Peggy Stewart', 'John Pickard']",199058
The Catered Affair,5,"[8229, 85359, 3343, 106506, 16765]","['Rod Taylor', 'Dan Tobin', 'Jay Adler', 'Robert F. Simon', 'Madge Kennedy']",107592
Support Your Local Gunfighter,5,"[82863, 5732, 4965, 6463, 13568]","['John Dehner', 'Henry Jones', 'Jack Elam', 'Dub Taylor', 'Joan Blondell']",18287
The Fox and the Hound,5,"[53010, 5247, 3461, 7520, 1937]","['John McIntire', 'John Fiedler', 'Jack Albertson', 'Jeanette Nolan', 'Mickey Rooney']",10948
God Is My Partner,5,"[29579, 14508, 93664, 30519, 117771]","['Charles Lane', 'John Hoyt', 'Jesse White', 'Nancy Kulp', 'John Harmon']",320915
Confirm or Deny,5,"[7505, 132701, 88906, 6933, 1239959]","['Roddy McDowall', 'David Thursby', 'Cyril Delevanti', 'Alan Napier', 'Sam Balter']",96136
They All Come Out,5,"[5737, 29579, 3262, 34448, 8496]","['Raymond Bailey', 'Charles Lane', 'James Flavin', 'Dick Wessel', 'Paul Fix']",241565
Abe Lincoln in Illinois,5,"[96722, 33178, 110204, 136895, 2782]","['Byron Foulger', 'George Chandler', 'Trevor Bardette', 'Clem Bevans', 'Ian Wolfe']",43806
Women's Prison,5,"[46617, 44846, 12310, 85042, 112722]","['Ida Lupino', 'Howard Duff', 'Warren Stevens', 'Phyllis Thaxter', 'Ross Elliott']",25788
The Last Hurrah,5,"[16523, 19111, 13578, 54123, 16131]","['Burgess Meredith', 'John Anderson', 'Dana Andrews', ""Patrick O'Neal"", 'Mariette Hartley']",359085
The Fastest Gun Alive,5,"[82863, 22602, 89938, 6463, 19110]","['John Dehner', ""J. Pat O'Malley"", 'Earle Hodgins', 'Dub Taylor', 'Virginia Gregg']",25914
The Mississippi Gambler,5,"[33007, 114957, 114957, 53010, 12422]","['Robert Warwick', 'William Reynolds', 'William Reynolds', 'John McIntire', 'Dennis Weaver']",189885
Mail Order Bride,5,"[8255, 1935, 89043, 6462, 8496]","['Warren Oates', 'Buddy Ebsen', 'Lois Nettleton', 'Denver Pyle', 'Paul Fix']",202941
I Saw What You Did,5,"[98458, 84330, 103719, 15693, 78793]","['Russ Bender', 'Dee Carroll', 'Patricia Breslin', 'John Crawford', 'John Archer']",28295
True Grit,5,"[5247, 9866, 8260, 2778, 3087]","['John Fiedler', 'James Westerfield', 'Strother Martin', 'Dennis Hopper', 'Robert Duvall']",17529
Seminole,5,"[19219, 12355, 40185, 18391, 100944]","['Fay Roope', 'Russell Johnson', 'James Best', 'Lee Marvin', 'Ralph Moody']",63861
Incident in an Alley,5,"[101481, 40396, 95274, 104630, 83149]","['Virginia Christine', 'Michael Vandever', 'Clancy Cooper', 'Don Keefer', 'Willis Bouchey']",112552
Winchester '73,5,"[64212, 53010, 105759, 40185, 93624]","['Dan Duryea', 'John McIntire', 'Guy Wilkerson', 'James Best', 'Ray Teal']",14551
Detective Story,5,"[170575, 78773, 151522, 9872, 14564]","['James Maloney', 'Horace McMahon', 'Burt Mustin', 'Joseph Wiseman', 'George Macready']",20853
The Way West,5,"[153365, 14786, 4965, 170804, 69934]","['Anne Barton', 'John Mitchum', 'Jack Elam', 'Peggy Stewart', 'Nick Cravat']",42703
"Kiss Me, Stupid",5,"[97659, 5247, 113952, 19786, 14834]","['Alan Dexter', 'John Fiedler', 'Alice Pearce', 'Howard McNear', 'Cliff Osmond']",53021
Gable and Lombard,5,"[131272, 79739, 97659, 106121, 16051]","['S. John Launer', 'Morgan Brittany', 'Alan Dexter', 'Noah Keen', 'Joanne Linville']",96696
12 Angry Men,5,"[1936, 5251, 2651, 5250, 5247]","['Martin Balsam', 'Jack Warden', 'Edward Binns', 'Jack Klugman', 'John Fiedler']",389
The Last Challenge,5,"[3641, 153469, 161719, 4965, 10608]","['Vaughn Taylor', 'Kevin Hagen', 'Robert Sorrells', 'Jack Elam', 'Gary Merrill']",105059
Three Brave Men,5,"[101481, 29719, 9866, 29313, 9872]","['Virginia Christine', 'Edward Andrews', 'James Westerfield', 'Dean Jagger', 'Joseph Wiseman']",247691
Star Spangled Rhythm,5,"[34419, 30228, 72059, 34759, 83434]","['Ernest Truex', 'Cecil Kellaway', 'Franchot Tone', 'Sterling Holloway', 'Gary Crosby']",108220
Black Tuesday,5,"[104631, 15949, 12355, 15992, 12310]","['Harry Bartell', 'Vic Perrin', 'Russell Johnson', 'William Schallert', 'Warren Stevens']",33224
Baby Face Nelson,5,"[2097, 14508, 4965, 1937, 99461]","['Ted de Corsia', 'John Hoyt', 'Jack Elam', 'Mickey Rooney', 'Cedric Hardwicke']",35926
Destination Gobi,5,"[12313, 30514, 14573, 85409, 40203]","['Earl Holliman', 'Leonard Strong', 'Martin Milner', 'Max Showalter', 'Russell Collins']",123868
Panic in the City,5,"[3160, 44846, 14508, 213641, 2778]","['Nehemiah Persoff', 'Howard Duff', 'John Hoyt', 'Oscar Beregi Jr.', 'Dennis Hopper']",137460
The Harder They Fall,5,"[3160, 29719, 85944, 3461, 153537]","['Nehemiah Persoff', 'Edward Andrews', 'Rusty Lane', 'Jack Albertson', 'Herbie Faye']",28528
The Scarface Mob,5,"[4966, 78937, 14575, 41252, 9112]","['Keenan Wynn', 'Joe Mantell', 'Barbara Nichols', 'Pat Crowley', 'Neville Brand']",168513
Ride the High Country,5,"[8255, 19111, 1107, 30512, 16131]","['Warren Oates', 'John Anderson', 'R.G. Armstrong', 'Edgar Buchanan', 'Mariette Hartley']",36206
Circumstantial Evidence,5,"[96722, 3346, 96701, 93624, 19400]","['Byron Foulger', 'Dorothy Adams', 'John Eldredge', 'Ray Teal', 'Roy Roberts']",42321
Winchester 73,5,"[64212, 82863, 14508, 13568, 8496]","['Dan Duryea', 'John Dehner', 'John Hoyt', 'Joan Blondell', 'Paul Fix']",320919
Here Comes the Groom,5,"[29579, 72059, 87519, 2782, 46711]","['Charles Lane', 'Franchot Tone', 'Connie Gilchrist', 'Ian Wolfe', 'Robert Keith']",27629
How the West Was Won,5,"[11025, 4078, 14966, 106101, 83149]","['Agnes Moorehead', 'Lee Van Cleef', 'Andy Devine', 'Tudor Owen', 'Willis Bouchey']",11897
I Died a Thousand Times,5,"[12313, 18391, 100944, 6463, 2778]","['Earl Holliman', 'Lee Marvin', 'Ralph Moody', 'Dub Taylor', 'Dennis Hopper']",28490
Miracle on 34th Street,5,"[14452, 130098, 3461, 144370, 2101]","['Jerome Cowan', 'Lela Bliss', 'Jack Albertson', ""Anne O'Neal"", 'Percy Helton']",11881
Won Ton Ton: the Dog Who Saved Hollywood,5,"[40176, 14575, 923, 34759, 13568]","['Art Carney', 'Barbara Nichols', 'Dean Stockwell', 'Sterling Holloway', 'Joan Blondell']",36820
Please Don't Eat the Daisies,5,"[98963, 78776, 726, 29283, 16764]","['Irene Tedrow', 'Milton Frome', 'Jack Weston', 'Richard Haydn', 'Charles Herbert']",19414
Breakfast at Tiffany's,5,"[1936, 1935, 1947, 1937, 1943]","['Martin Balsam', 'Buddy Ebsen', 'Stanley Adams', 'Mickey Rooney', 'John McGiver']",164
Fame Is the Name of the Game,5,"[726, 5250, 14508, 3087, 14564]","['Jack Weston', 'Jack Klugman', 'John Hoyt', 'Robert Duvall', 'George Macready']",320918
Star Trek V: The Final Frontier,5,"[1748, 1749, 2081, 1751, 1752]","['William Shatner', 'Leonard Nimoy', 'George Murdock', 'James Doohan', 'George Takei']",172
Harvey,5,"[30228, 93664, 144370, 136895, 34448]","['Cecil Kellaway', 'Jesse White', ""Anne O'Neal"", 'Clem Bevans', 'Dick Wessel']",11787
Francis Gary Powers: The True Story of the U-2 Spy Incident,5,"[14732, 3160, 50835, 3262, 15744]","['James Gregory', 'Nehemiah Persoff', 'Marcel Hillaire', 'James Flavin', 'David Opatoshu']",412510
The Rescuers,5,"[23586, 53010, 7520, 6463, 141693]","['Joe Flynn', 'John McIntire', 'Jeanette Nolan', 'Dub Taylor', 'George Lindsey']",11319
Sierra Stranger,5,"[96722, 44846, 14508, 3163, 133736]","['Byron Foulger', 'Howard Duff', 'John Hoyt', 'George E. Stone', 'Ed Kemmer']",244868
The Family Jewels,5,"[78776, 21877, 97257, 3343, 153537]","['Milton Frome', 'Sebastian Cabot', 'Marjorie Bennett', 'Jay Adler', 'Herbie Faye']",52122
Crowhaven Farm,5,"[40208, 8516, 13399, 101901, 112722]","['Patricia Barry', 'John Carradine', 'Lloyd Bochner', 'Milton Selzer', 'Ross Elliott']",28760
Death of a Gunfighter,5,"[120052, 3640, 6463, 15744, 40186]","['Jimmy Lydon', 'Larry Gates', 'Dub Taylor', 'David Opatoshu', 'Jacqueline Scott']",74333
Beyond a Reasonable Doubt,5,"[2651, 82676, 85944, 14575, 13578]","['Edward Binns', 'Shepperd Strudwick', 'Rusty Lane', 'Barbara Nichols', 'Dana Andrews']",20330
The Proud Rebel,5,"[30228, 8516, 9866, 29313, 2101]","['Cecil Kellaway', 'John Carradine', 'James Westerfield', 'Dean Jagger', 'Percy Helton']",88431
The War of the Worlds,5,"[98458, 99754, 18870, 56444, 99461]","['Russ Bender', 'William Phipps', 'Ned Glass', 'Robert Cornthwaite', 'Cedric Hardwicke']",8974
"Hook, Line And Sinker",5,"[96722, 16126, 67289, 12309, 106102]","['Byron Foulger', 'Phillip Pine', 'Eleanor Audley', 'Anne Francis', 'Henry Corden']",109014
Cult of the Cobra,5,"[30514, 114957, 114961, 2646, 78852]","['Leonard Strong', 'William Reynolds', 'Olan Soule', 'Edward Platt', 'Richard Long']",35911
The Whistler,5,"[96722, 1239954, 95274, 110204, 1263061]","['Byron Foulger', ""Pat O'Malley"", 'Clancy Cooper', 'Trevor Bardette', 'William Benedict']",28668
The Americanization of Emily,5,"[2651, 4966, 8499, 5563, 123892]","['Edward Binns', 'Keenan Wynn', 'William Windom', 'James Coburn', 'Alan Sues']",42791
The Raiders,5,"[14063, 151470, 110204, 14834, 80206]","['Simon Oakland', 'Ben Cooper', 'Trevor Bardette', 'Cliff Osmond', 'Richard Deacon']",213668
Vice Raid,5,"[34609, 98458, 16125, 14796, 82747]","['Paul Bryar', 'Russ Bender', 'Barry Atwater', 'Jeanne Bates', 'John Zaremba']",27280
The Great Race,5,"[51763, 4966, 2314, 14564, 6462]","['Ross Martin', 'Keenan Wynn', 'Peter Falk', 'George Macready', 'Denver Pyle']",11575
The Careless Years,5,"[101481, 95564, 98503, 923, 18648]","['Virginia Christine', 'John Larch', 'Hugh Sanders', 'Dean Stockwell', 'Natalie Trundy']",170175
The Money Jungle,5,"[3160, 7167, 6463, 45115, 1007561]","['Nehemiah Persoff', 'Don Rickles', 'Dub Taylor', 'Edy Williams', 'Michael Forest']",168281
The Interns,5,"[1935, 19153, 87519, 10169, 145861]","['Buddy Ebsen', 'Cliff Robertson', 'Connie Gilchrist', 'Telly Savalas', 'Suzy Parker']",215535
"Once More, My Darling",5,"[33178, 117771, 93624, 115550, 31844]","['George Chandler', 'John Harmon', 'Ray Teal', 'John Pickard', 'Ann Blyth']",217187
Home from the Hill,5,"[11027, 151522, 6463, 93624, 1221520]","['Everett Sloane', 'Burt Mustin', 'Dub Taylor', 'Ray Teal', 'Constance Ford']",89484
The Tattered Dress,5,"[29719, 15992, 2672, 2646, 16764]","['Edward Andrews', 'William Schallert', 'Jack Carson', 'Edward Platt', 'Charles Herbert']",77965
Everything's Ducky,5,"[93798, 126911, 1937, 55278, 80206]","['James Millhollin', 'King Calder', 'Mickey Rooney', 'Jackie Cooper', 'Richard Deacon']",119678
The Killers,5,"[101481, 4307, 151522, 18391, 5950]","['Virginia Christine', 'Claude Akins', 'Burt Mustin', 'Lee Marvin', 'Seymour Cassel']",24229
Trooper Hook,5,"[12313, 82863, 29719, 1947, 15942]","['Earl Holliman', 'John Dehner', 'Edward Andrews', 'Stanley Adams', 'Celia Lovsky']",150095
The New Interns,5,"[40056, 40396, 108984, 10169, 40397]","['Inger Stevens', 'Michael Vandever', 'Bob Crane', 'Telly Savalas', 'Greg Morris']",4987
Louisa,5,"[14573, 40212, 119245, 87519, 30115]","['Martin Milner', 'Dave Willock', 'Sherry Jackson', 'Connie Gilchrist', 'Frank Ferguson']",99492
Fitzwilly,5,"[19107, 30228, 5247, 90230, 1943]","['Harry Townes', 'Cecil Kellaway', 'John Fiedler', 'Helen Kleeb', 'John McGiver']",33730
Man-Trap,5,"[151511, 98503, 1215928, 108984, 19110]","['Arthur Batanides', 'Hugh Sanders', 'Bernard Fein', 'Bob Crane', 'Virginia Gregg']",83781
Elmer Gantry,5,"[165082, 29719, 53010, 29313, 2644]","['Wendell Holmes', 'Edward Andrews', 'John McIntire', 'Dean Jagger', 'Philip Ober']",22013
Moonfleet,5,"[14508, 4965, 6933, 2782, 30115]","['John Hoyt', 'Jack Elam', 'Alan Napier', 'Ian Wolfe', 'Frank Ferguson']",29967
House on Greenapple Road,5,"[4966, 16051, 8499, 158936, 13401]","['Keenan Wynn', 'Joanne Linville', 'William Windom', ""Tim O'Connor"", 'Peter Mark Richman']",284434
Affair in Reno,5,"[104631, 78793, 19786, 124740, 80206]","['Harry Bartell', 'John Archer', 'Howard McNear', 'Doris Singleton', 'Richard Deacon']",40825
The Birds,5,"[115460, 8229, 78937, 5047, 80206]","['Malcolm Atterbury', 'Rod Taylor', 'Joe Mantell', 'Veronica Cartwright', 'Richard Deacon']",571
Johnny Concho,5,"[4307, 83262, 4966, 3346, 83149]","['Claude Akins', 'Phyllis Kirk', 'Keenan Wynn', 'Dorothy Adams', 'Willis Bouchey']",60548
Cash McCall,5,"[101898, 5732, 29313, 2646, 6805]","['Edgar Stehli', 'Henry Jones', 'Dean Jagger', 'Edward Platt', 'Dabbs Greer']",43030
The Robe,5,"[12351, 40623, 29313, 3163, 2101]","['Jeff Morrow', 'Hayden Rorke', 'Dean Jagger', 'George E. Stone', 'Percy Helton']",29912
Key Witness,5,"[139599, 14572, 19217, 2778, 41252]","['Terry Burnham', 'Susan Harrison', 'Frank Silvera', 'Dennis Hopper', 'Pat Crowley']",86226
Foxfire,5,"[64212, 105759, 6805, 106506, 15942]","['Dan Duryea', 'Guy Wilkerson', 'Dabbs Greer', 'Robert F. Simon', 'Celia Lovsky']",10231
The Shaggy Dog,5,"[96284, 30228, 9866, 3461, 8260]","['Alexander Scourby', 'Cecil Kellaway', 'James Westerfield', 'Jack Albertson', 'Strother Martin']",15944
What Ever Happened to Baby Jane?,5,"[82615, 153365, 97257, 40212, 56444]","['Maxine Cooper', 'Anne Barton', 'Marjorie Bennett', 'Dave Willock', 'Robert Cornthwaite']",10242
Good Day for a Hanging,5,"[165082, 123720, 19786, 153443, 6462]","['Wendell Holmes', 'Bing Russell', 'Howard McNear', 'Phil Chambers', 'Denver Pyle']",60647
Firecreek,5,"[40056, 29313, 4965, 40185, 40186]","['Inger Stevens', 'Dean Jagger', 'Jack Elam', 'James Best', 'Jacqueline Scott']",4934
Hour of the Gun,5,"[61150, 12692, 15992, 3640, 8499]","['Charles Aidman', 'Albert Salmi', 'William Schallert', 'Larry Gates', 'William Windom']",31658
5 Card Stud,5,"[2097, 40056, 7505, 19111, 6462]","['Ted de Corsia', 'Inger Stevens', 'Roddy McDowall', 'John Anderson', 'Denver Pyle']",4993
About Mrs. Leslie,5,"[109846, 2101, 93624, 2782, 2644]","['Alex Nicol', 'Percy Helton', 'Ray Teal', 'Ian Wolfe', 'Philip Ober']",120259
The Wizard of Baghdad,5,"[3641, 49357, 1947, 106506, 24554]","['Vaughn Taylor', 'Bill Mumy', 'Stanley Adams', 'Robert F. Simon', 'John van Dreelen']",422906
Rogue Cop,5,"[7074, 12309, 93624, 106506, 44998]","['Peter Brocco', 'Anne Francis', 'Ray Teal', 'Robert F. Simon', 'Steve Forrest']",30036
The Man from Galveston,5,"[29719, 153469, 97257, 89040, 5563]","['Edward Andrews', 'Kevin Hagen', 'Marjorie Bennett', 'Ed Nelson', 'James Coburn']",148863
The Gunfighter,5,"[7074, 932308, 1213238, 100944, 115550]","['Peter Brocco', 'Ferris Taylor', 'Hank Patterson', 'Ralph Moody', 'John Pickard']",17409
Pardners,5,"[78776, 12351, 11025, 4965, 4078]","['Milton Frome', 'Jeff Morrow', 'Agnes Moorehead', 'Jack Elam', 'Lee Van Cleef']",22390
The Man from Bitter Ridge,5,"[82863, 110204, 12310, 117771, 93624]","['John Dehner', 'Trevor Bardette', 'Warren Stevens', 'John Harmon', 'Ray Teal']",210673
Looking For Love,5,"[94550, 90520, 29579, 14575, 93664]","['Jim Hutton', 'Susan Oliver', 'Charles Lane', 'Barbara Nichols', 'Jesse White']",175994
Where the Sidewalk Ends,5,"[95274, 10608, 13578, 106506, 9112]","['Clancy Cooper', 'Gary Merrill', 'Dana Andrews', 'Robert F. Simon', 'Neville Brand']",17221
Forbidden Planet,5,"[12313, 12309, 98451, 40185, 12310]","['Earl Holliman', 'Anne Francis', 'Morgan Jones', 'James Best', 'Warren Stevens']",830
Who's Got the Action?,5,"[18870, 85359, 3461, 3343, 1943]","['Ned Glass', 'Dan Tobin', 'Jack Albertson', 'Jay Adler', 'John McGiver']",85929
Johnny Tremain,5,"[101481, 21877, 85944, 88906, 6805]","['Virginia Christine', 'Sebastian Cabot', 'Rusty Lane', 'Cyril Delevanti', 'Dabbs Greer']",43229
Free For All,5,"[7125, 84330, 2101, 31844, 30115]","['Robert Cummings', 'Dee Carroll', 'Percy Helton', 'Ann Blyth', 'Frank Ferguson']",295555
"Move Over, Darling",5,"[8632, 41230, 85409, 30512, 123892]","['Fred Clark', 'John Astin', 'Max Showalter', 'Edgar Buchanan', 'Alan Sues']",30204
The Lonely Man,5,"[2645, 4307, 4078, 6462, 9112]","['Adam Williams', 'Claude Akins', 'Lee Van Cleef', 'Denver Pyle', 'Neville Brand']",43250
The Sad Sack,5,"[14831, 82676, 135066, 83262, 78937]","['David Wayne', 'Shepperd Strudwick', 'Abraham Sofaer', 'Phyllis Kirk', 'Joe Mantell']",43251
Chicago Deadline,5,"[82676, 40212, 19400, 111581, 15942]","['Shepperd Strudwick', 'Dave Willock', 'Roy Roberts', 'Irene Hervey', 'Celia Lovsky']",33923
The Story of Mankind,5,"[8516, 11025, 3163, 2778, 99461]","['John Carradine', 'Agnes Moorehead', 'George E. Stone', 'Dennis Hopper', 'Cedric Hardwicke']",43252
They Call It Murder,5,"[3641, 94550, 1221194, 15993, 13399]","['Vaughn Taylor', 'Jim Hutton', 'Carmen Mathews', 'Michael Pataki', 'Lloyd Bochner']",282658
Autumn Leaves,5,"[82615, 7303, 82676, 97257, 19153]","['Maxine Cooper', 'Vera Miles', 'Shepperd Strudwick', 'Marjorie Bennett', 'Cliff Robertson']",43256
Friendly Persuasion,5,"[50967, 29719, 15992, 1215919, 13401]","['Doug McClure', 'Edward Andrews', 'William Schallert', 'Phyllis Love', 'Peter Mark Richman']",43258
Robin Hood Of Texas,5,"[34609, 3262, 1213238, 1213238, 34759]","['Paul Bryar', 'James Flavin', 'Hank Patterson', 'Hank Patterson', 'Sterling Holloway']",342271
White Heat,5,"[78792, 8632, 78793, 103503, 115550]","['Steve Cochran', 'Fred Clark', 'John Archer', 'Milton Parsons', 'John Pickard']",15794
The Sting,5,"[151482, 4135, 83806, 14833, 1263061]","['Byron Morrow', 'Robert Redford', 'Arch Johnson', 'Harold Gould', 'William Benedict']",9277
The Towering Inferno,5,"[14062, 153675, 114961, 15693, 112722]","['Don Gordon', 'Paul Comi', 'Olan Soule', 'John Crawford', 'Ross Elliott']",5919
You're in the Navy Now,5,"[5251, 53010, 4960, 18391, 9110]","['Jack Warden', 'John McIntire', 'Charles Bronson', 'Lee Marvin', 'Richard Erdman']",81305
Ride Beyond Vengeance,5,"[4307, 10608, 19138, 13568, 8496]","['Claude Akins', 'Gary Merrill', 'Bill Bixby', 'Joan Blondell', 'Paul Fix']",101308
